,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,118,90,31,vilnius,25,austrian,0,126628
1,72,60,17,vilnius,25,austrian,0,126628
2,448,114,32,vilnius,25,austrian,0,126628
3,19,59,16,vilnius,25,austrian,0,126628
4,568,87,38,vilnius,25,austrian,0,126628
5,551,63,19,vilnius,25,austrian,0,126628
6,896,60,18,vilnius,25,austrian,0,126628
7,654,144,53,vilnius,25,austrian,0,126628
8,632,86,17,vilnius,25,austrian,0,126628
9,976,87,15,vilnius,25,austrian,0,126628
10,955,65,14,vilnius,25,austrian,0,126628
11,189,115,44,vilnius,25,austrian,0,126628
12,593,60,38,vilnius,25,austrian,0,126628
13,914,60,18,vilnius,25,austrian,0,126628
14,740,126,34,vilnius,25,austrian,0,126628
15,84,195,80,vilnius,25,austrian,0,126628
16,187,143,49,vilnius,25,austrian,0,126628
17,420,60,27,vilnius,25,austrian,0,126628
18,758,63,25,vilnius,25,austrian,0,126628
19,320,119,15,vilnius,25,austrian,0,126628
20,61,202,72,vilnius,25,austrian,0,126628
21,794,213,82,vilnius,25,austrian,0,126628
22,215,85,14,vilnius,25,austrian,0,126628
23,950,82,15,vilnius,25,austrian,0,126628
24,294,64,17,vilnius,25,austrian,0,126628
25,47,137,46,vilnius,25,austrian,0,126628
26,279,55,18,vilnius,25,austrian,0,126628
27,221,57,21,vilnius,25,austrian,0,126628
28,687,115,32,vilnius,25,austrian,0,126628
29,240,148,62,vilnius,25,austrian,0,126628
30,954,126,38,vilnius,25,austrian,0,126628
31,247,136,61,vilnius,25,austrian,0,126628
32,197,118,30,vilnius,25,austrian,0,126628
33,451,116,43,vilnius,25,austrian,0,126628
34,974,120,34,vilnius,25,austrian,0,126628
35,432,146,52,vilnius,25,austrian,0,126628
36,678,83,38,vilnius,25,austrian,0,126628
37,340,81,16,vilnius,25,austrian,0,126628
38,161,117,60,vilnius,25,austrian,0,126628
39,356,83,36,vilnius,25,austrian,0,126628
40,40,114,50,vilnius,25,austrian,0,126628
41,125,58,21,vilnius,25,austrian,0,126628
42,881,136,62,vilnius,25,austrian,0,126628
43,362,82,32,vilnius,25,austrian,0,126628
44,957,66,21,vilnius,25,austrian,0,126628
45,461,58,42,vilnius,25,austrian,0,126628
46,605,144,38,vilnius,25,austrian,0,126628
47,887,118,32,vilnius,25,austrian,0,126628
48,198,124,30,vilnius,25,austrian,0,126628
49,408,109,41,vilnius,25,austrian,0,126628
50,355,86,35,vilnius,25,austrian,0,126628
51,879,120,42,vilnius,25,austrian,0,126628
52,667,121,30,vilnius,25,austrian,0,126628
53,406,59,15,vilnius,25,austrian,0,126628
54,59,118,28,vilnius,25,austrian,0,126628
55,498,96,26,vilnius,25,austrian,0,126628
56,177,150,44,vilnius,25,austrian,0,126628
57,394,65,26,vilnius,25,austrian,0,126628
58,648,64,20,vilnius,25,austrian,0,126628
59,819,127,76,vilnius,25,austrian,0,126628
60,490,121,29,vilnius,25,austrian,0,126628
61,409,93,32,vilnius,25,austrian,0,126628
62,155,91,28,vilnius,25,austrian,0,126628
63,464,84,27,vilnius,25,austrian,0,126628
64,545,132,32,vilnius,25,austrian,0,126628
65,670,84,14,vilnius,25,austrian,0,126628
66,136,88,30,vilnius,25,austrian,0,126628
67,765,62,21,vilnius,25,austrian,0,126628
68,502,89,28,vilnius,25,austrian,0,126628
69,89,88,24,vilnius,25,austrian,0,126628
70,813,120,14,vilnius,25,austrian,0,126628
71,503,188,77,vilnius,25,austrian,0,126628
72,288,120,44,vilnius,25,austrian,0,126628
73,623,189,73,vilnius,25,austrian,0,126628
74,620,150,45,vilnius,25,austrian,0,126628
75,183,130,60,vilnius,25,austrian,0,126628
76,589,64,14,vilnius,25,austrian,0,126628
77,18,55,17,vilnius,25,austrian,0,126628
78,104,60,38,vilnius,25,austrian,0,126628
79,956,96,26,vilnius,25,austrian,0,126628
80,935,64,14,vilnius,25,austrian,0,126628
81,204,58,17,vilnius,25,austrian,0,126628
82,479,145,38,vilnius,25,austrian,0,126628
83,607,129,30,vilnius,25,austrian,0,126628
84,820,143,43,vilnius,25,austrian,0,126628
85,76,62,0,vilnius,25,austrian,0,126628
86,80,205,70,vilnius,25,austrian,0,126628
87,74,120,40,vilnius,25,austrian,0,126628
88,520,89,16,vilnius,25,austrian,0,126628
89,533,136,55,vilnius,25,austrian,0,126628
90,5,128,57,vilnius,25,austrian,0,126628
91,516,202,72,vilnius,25,austrian,0,126628
92,217,133,64,vilnius,25,austrian,0,126628
0,284,136,31,madrid,25,slovene,1,126629
1,39,104,21,madrid,25,slovene,1,126629
2,186,118,48,madrid,25,slovene,1,126629
3,615,90,34,madrid,25,slovene,1,126629
4,93,230,54,madrid,25,slovene,1,126629
5,75,101,24,madrid,25,slovene,1,126629
6,418,142,30,madrid,25,slovene,1,126629
7,414,67,31,madrid,25,slovene,1,126629
8,174,133,61,madrid,25,slovene,1,126629
9,886,110,24,madrid,25,slovene,1,126629
