,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,967,83,0,amsterdam,5,austrian,1,125454
1,588,184,0,amsterdam,5,austrian,1,125454
2,317,214,6,amsterdam,5,austrian,1,125454
3,387,439,5,amsterdam,5,austrian,1,125454
4,660,182,1,amsterdam,5,austrian,1,125454
5,326,302,7,amsterdam,5,austrian,1,125454
6,193,156,2,amsterdam,5,austrian,1,125454
7,788,115,0,amsterdam,5,austrian,1,125454
8,157,313,8,amsterdam,5,austrian,1,125454
9,724,313,7,amsterdam,5,austrian,1,125454
10,223,159,0,amsterdam,5,austrian,1,125454
11,594,444,5,amsterdam,5,austrian,1,125454
12,557,118,0,amsterdam,5,austrian,1,125454
13,442,201,6,amsterdam,5,austrian,1,125454
14,745,109,3,amsterdam,5,austrian,1,125454
15,515,430,5,amsterdam,5,austrian,1,125454
16,410,134,4,amsterdam,5,austrian,1,125454
17,352,105,20,amsterdam,5,austrian,1,125454
18,925,131,0,amsterdam,5,austrian,1,125454
19,230,193,2,amsterdam,5,austrian,1,125454
20,809,428,5,amsterdam,5,austrian,1,125454
21,706,133,0,amsterdam,5,austrian,1,125454
22,16,187,0,amsterdam,5,austrian,1,125454
23,146,224,5,amsterdam,5,austrian,1,125454
24,117,96,2,amsterdam,5,austrian,1,125454
25,234,184,0,amsterdam,5,austrian,1,125454
26,627,111,0,amsterdam,5,austrian,1,125454
27,674,142,0,amsterdam,5,austrian,1,125454
28,214,312,4,amsterdam,5,austrian,1,125454
29,369,80,0,amsterdam,5,austrian,1,125454
30,567,97,0,amsterdam,5,austrian,1,125454
31,603,378,5,amsterdam,5,austrian,1,125454
32,867,156,0,amsterdam,5,austrian,1,125454
33,507,133,4,amsterdam,5,austrian,1,125454
34,493,185,0,amsterdam,5,austrian,1,125454
35,821,116,1,amsterdam,5,austrian,1,125454
36,85,166,2,amsterdam,5,austrian,1,125454
37,891,129,4,amsterdam,5,austrian,1,125454
38,10,160,0,amsterdam,5,austrian,1,125454
39,807,428,5,amsterdam,5,austrian,1,125454
40,256,82,0,amsterdam,5,austrian,1,125454
41,777,189,0,amsterdam,5,austrian,1,125454
42,945,189,0,amsterdam,5,austrian,1,125454
43,960,430,5,amsterdam,5,austrian,1,125454
44,269,160,0,amsterdam,5,austrian,1,125454
45,429,263,17,amsterdam,5,austrian,1,125454
46,373,189,2,amsterdam,5,austrian,1,125454
47,587,160,0,amsterdam,5,austrian,1,125454
48,585,79,6,amsterdam,5,austrian,1,125454
49,510,373,8,amsterdam,5,austrian,1,125454
50,752,424,5,amsterdam,5,austrian,1,125454
51,630,162,0,amsterdam,5,austrian,1,125454
