,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,354,94,56,vienna,180,greek,0,310836
1,263,101,112,vienna,180,greek,0,310836
2,549,95,55,vienna,180,greek,0,310836
3,626,96,112,vienna,180,greek,0,310836
4,755,72,56,vienna,180,greek,0,310836
5,919,69,56,vienna,180,greek,0,310836
6,784,98,112,vienna,180,greek,0,310836
7,195,130,56,vienna,180,greek,0,310836
8,457,133,55,vienna,180,greek,0,310836
9,848,160,196,vienna,180,greek,0,310836
10,801,160,195,vienna,180,greek,0,310836
11,610,72,56,vienna,180,greek,0,310836
12,661,96,112,vienna,180,greek,0,310836
13,226,96,112,vienna,180,greek,0,310836
14,268,97,113,vienna,180,greek,0,310836
15,462,72,56,vienna,180,greek,0,310836
16,446,96,56,vienna,180,greek,0,310836
17,70,160,195,vienna,180,greek,0,310836
18,927,155,197,vienna,180,greek,0,310836
19,255,160,197,vienna,180,greek,0,310836
20,943,155,196,vienna,180,greek,0,310836
21,962,129,112,vienna,180,greek,0,310836
22,266,71,55,vienna,180,greek,0,310836
23,635,95,112,vienna,180,greek,0,310836
24,403,227,280,vienna,180,greek,0,310836
25,68,132,138,vienna,180,greek,0,310836
26,875,95,55,vienna,180,greek,0,310836
27,428,98,111,vienna,180,greek,0,310836
28,931,157,196,vienna,180,greek,0,310836
29,846,157,193,vienna,180,greek,0,310836
30,245,132,56,vienna,180,greek,0,310836
31,703,136,140,vienna,180,greek,0,310836
32,426,96,113,vienna,180,greek,0,310836
33,996,96,112,vienna,180,greek,0,310836
34,652,95,112,vienna,180,greek,0,310836
35,565,229,277,vienna,180,greek,0,310836
36,877,73,56,vienna,180,greek,0,310836
37,236,75,56,vienna,180,greek,0,310836
38,57,135,140,vienna,180,greek,0,310836
39,928,75,56,vienna,180,greek,0,310836
40,924,132,142,vienna,180,greek,0,310836
41,64,73,111,vienna,180,greek,0,310836
42,37,160,193,vienna,180,greek,0,310836
43,456,136,142,vienna,180,greek,0,310836
44,494,160,194,vienna,180,greek,0,310836
45,833,131,139,vienna,180,greek,0,310836
46,940,134,140,vienna,180,greek,0,310836
47,530,96,56,vienna,180,greek,0,310836
48,11,157,195,vienna,180,greek,0,310836
49,33,131,142,vienna,180,greek,0,310836
50,839,161,195,vienna,180,greek,0,310836
51,98,135,137,vienna,180,greek,0,310836
52,682,129,56,vienna,180,greek,0,310836
53,278,100,56,vienna,180,greek,0,310836
54,15,228,276,vienna,180,greek,0,310836
55,220,68,111,vienna,180,greek,0,310836
56,168,224,280,vienna,180,greek,0,310836
57,535,131,140,vienna,180,greek,0,310836
58,890,71,56,vienna,180,greek,0,310836
59,275,97,111,vienna,180,greek,0,310836
60,692,228,277,vienna,180,greek,0,310836
61,87,156,195,vienna,180,greek,0,310836
62,810,97,112,vienna,180,greek,0,310836
63,210,97,113,vienna,180,greek,0,310836
64,116,96,56,vienna,180,greek,0,310836
65,775,71,55,vienna,180,greek,0,310836
66,8,98,112,vienna,180,greek,0,310836
67,179,100,110,vienna,180,greek,0,310836
68,675,95,56,vienna,180,greek,0,310836
69,128,153,195,vienna,180,greek,0,310836
70,167,72,56,vienna,180,greek,0,310836
71,184,226,281,vienna,180,greek,0,310836
72,613,153,195,vienna,180,greek,0,310836
73,368,68,56,vienna,180,greek,0,310836
74,693,218,274,vienna,180,greek,0,310836
75,438,98,56,vienna,180,greek,0,310836
76,239,226,280,vienna,180,greek,0,310836
77,292,161,196,vienna,180,greek,0,310836
78,63,132,139,vienna,180,greek,0,310836
79,250,226,282,vienna,180,greek,0,310836
80,666,73,112,vienna,180,greek,0,310836
81,699,98,112,vienna,180,greek,0,310836
82,646,95,110,vienna,180,greek,0,310836
83,672,155,196,vienna,180,greek,0,310836
84,152,155,195,vienna,180,greek,0,310836
85,730,161,194,vienna,180,greek,0,310836
86,26,155,195,vienna,180,greek,0,310836
87,336,98,111,vienna,180,greek,0,310836
88,713,153,195,vienna,180,greek,0,310836
89,343,72,55,vienna,180,greek,0,310836
90,171,67,114,vienna,180,greek,0,310836
91,35,75,56,vienna,180,greek,0,310836
92,382,136,138,vienna,180,greek,0,310836
93,173,99,111,vienna,180,greek,0,310836
94,524,161,196,vienna,180,greek,0,310836
95,704,98,56,vienna,180,greek,0,310836
96,920,94,112,vienna,180,greek,0,310836
97,977,102,111,vienna,180,greek,0,310836
98,231,134,57,vienna,180,greek,0,310836
99,753,136,139,vienna,180,greek,0,310836
100,315,228,278,vienna,180,greek,0,310836
101,662,153,195,vienna,180,greek,0,310836
102,372,95,112,vienna,180,greek,0,310836
103,219,153,197,vienna,180,greek,0,310836
104,979,135,140,vienna,180,greek,0,310836
105,511,156,197,vienna,180,greek,0,310836
0,590,74,142,sofia,120,estonian,0,310836
1,190,41,55,sofia,120,estonian,0,310836
2,304,88,197,sofia,120,estonian,0,310836
3,459,74,138,sofia,120,estonian,0,310836
4,137,39,56,sofia,120,estonian,0,310836
5,109,75,140,sofia,120,estonian,0,310836
6,683,76,140,sofia,120,estonian,0,310836
7,208,56,56,sofia,120,estonian,0,310836
8,862,57,111,sofia,120,estonian,0,310836
9,416,76,140,sofia,120,estonian,0,310836
10,470,56,112,sofia,120,estonian,0,310836
11,383,38,140,sofia,120,estonian,0,310836
12,923,40,111,sofia,120,estonian,0,310836
13,201,76,140,sofia,120,estonian,0,310836
