,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,453,190,279,rome,180,hungarian,0,310772
1,934,64,56,rome,180,hungarian,0,310772
2,399,134,193,rome,180,hungarian,0,310772
3,489,197,277,rome,180,hungarian,0,310772
4,636,81,138,rome,180,hungarian,0,310772
5,906,117,140,rome,180,hungarian,0,310772
6,374,84,111,rome,180,hungarian,0,310772
7,321,192,277,rome,180,hungarian,0,310772
8,381,111,112,rome,180,hungarian,0,310772
9,112,64,55,rome,180,hungarian,0,310772
10,473,197,277,rome,180,hungarian,0,310772
11,586,137,198,rome,180,hungarian,0,310772
12,947,117,140,rome,180,hungarian,0,310772
13,3,59,56,rome,180,hungarian,0,310772
14,696,81,112,rome,180,hungarian,0,310772
15,650,63,56,rome,180,hungarian,0,310772
16,843,190,281,rome,180,hungarian,0,310772
17,769,66,55,rome,180,hungarian,0,310772
18,114,114,142,rome,180,hungarian,0,310772
19,328,59,56,rome,180,hungarian,0,310772
20,953,81,112,rome,180,hungarian,0,310772
21,728,191,281,rome,180,hungarian,0,310772
22,913,118,137,rome,180,hungarian,0,310772
23,763,85,112,rome,180,hungarian,0,310772
24,361,115,138,rome,180,hungarian,0,310772
25,621,63,56,rome,180,hungarian,0,310772
26,781,59,55,rome,180,hungarian,0,310772
27,469,60,113,rome,180,hungarian,0,310772
28,170,115,138,rome,180,hungarian,0,310772
29,550,64,113,rome,180,hungarian,0,310772
30,316,134,196,rome,180,hungarian,0,310772
31,260,86,139,rome,180,hungarian,0,310772
32,144,66,56,rome,180,hungarian,0,310772
33,151,195,278,rome,180,hungarian,0,310772
34,854,188,277,rome,180,hungarian,0,310772
35,536,87,110,rome,180,hungarian,0,310772
36,686,81,57,rome,180,hungarian,0,310772
37,583,60,56,rome,180,hungarian,0,310772
38,51,115,140,rome,180,hungarian,0,310772
39,281,83,112,rome,180,hungarian,0,310772
40,191,115,140,rome,180,hungarian,0,310772
41,242,138,196,rome,180,hungarian,0,310772
42,139,64,56,rome,180,hungarian,0,310772
43,273,117,138,rome,180,hungarian,0,310772
44,840,88,112,rome,180,hungarian,0,310772
45,838,116,140,rome,180,hungarian,0,310772
46,796,117,141,rome,180,hungarian,0,310772
47,786,188,281,rome,180,hungarian,0,310772
48,897,191,276,rome,180,hungarian,0,310772
49,178,195,274,rome,180,hungarian,0,310772
50,324,117,139,rome,180,hungarian,0,310772
51,228,112,112,rome,180,hungarian,0,310772
52,671,116,138,rome,180,hungarian,0,310772
53,345,112,111,rome,180,hungarian,0,310772
54,423,191,280,rome,180,hungarian,0,310772
55,944,194,276,rome,180,hungarian,0,310772
56,471,136,194,rome,180,hungarian,0,310772
57,725,133,197,rome,180,hungarian,0,310772
58,641,83,111,rome,180,hungarian,0,310772
59,156,60,56,rome,180,hungarian,0,310772
60,824,195,278,rome,180,hungarian,0,310772
61,347,66,56,rome,180,hungarian,0,310772
62,386,85,55,rome,180,hungarian,0,310772
63,485,60,55,rome,180,hungarian,0,310772
64,701,65,56,rome,180,hungarian,0,310772
65,48,59,112,rome,180,hungarian,0,310772
66,566,139,197,rome,180,hungarian,0,310772
67,993,136,196,rome,180,hungarian,0,310772
68,344,61,56,rome,180,hungarian,0,310772
69,864,116,140,rome,180,hungarian,0,310772
70,569,83,112,rome,180,hungarian,0,310772
71,563,136,194,rome,180,hungarian,0,310772
72,437,82,56,rome,180,hungarian,0,310772
73,644,58,140,rome,180,hungarian,0,310772
74,180,61,56,rome,180,hungarian,0,310772
75,677,138,197,rome,180,hungarian,0,310772
76,714,61,56,rome,180,hungarian,0,310772
77,555,116,138,rome,180,hungarian,0,310772
78,907,117,138,rome,180,hungarian,0,310772
79,552,80,111,rome,180,hungarian,0,310772
80,759,134,195,rome,180,hungarian,0,310772
81,213,81,112,rome,180,hungarian,0,310772
82,543,137,197,rome,180,hungarian,0,310772
83,486,137,195,rome,180,hungarian,0,310772
84,73,139,195,rome,180,hungarian,0,310772
85,38,81,56,rome,180,hungarian,0,310772
86,364,118,140,rome,180,hungarian,0,310772
87,286,88,112,rome,180,hungarian,0,310772
88,513,65,56,rome,180,hungarian,0,310772
89,537,136,196,rome,180,hungarian,0,310772
90,330,187,281,rome,180,hungarian,0,310772
91,712,138,194,rome,180,hungarian,0,310772
92,651,81,112,rome,180,hungarian,0,310772
93,774,133,194,rome,180,hungarian,0,310772
94,702,137,193,rome,180,hungarian,0,310772
95,396,85,111,rome,180,hungarian,0,310772
96,341,86,113,rome,180,hungarian,0,310772
97,773,60,56,rome,180,hungarian,0,310772
98,380,64,56,rome,180,hungarian,0,310772
99,129,82,112,rome,180,hungarian,0,310772
100,694,113,55,rome,180,hungarian,0,310772
101,206,138,196,rome,180,hungarian,0,310772
102,991,133,196,rome,180,hungarian,0,310772
103,739,138,196,rome,180,hungarian,0,310772
104,681,118,140,rome,180,hungarian,0,310772
105,850,137,194,rome,180,hungarian,0,310772
106,929,190,280,rome,180,hungarian,0,310772
107,642,65,57,rome,180,hungarian,0,310772
108,298,116,140,rome,180,hungarian,0,310772
109,787,83,111,rome,180,hungarian,0,310772
110,293,59,113,rome,180,hungarian,0,310772
111,659,138,193,rome,180,hungarian,0,310772
112,895,191,277,rome,180,hungarian,0,310772
113,232,63,56,rome,180,hungarian,0,310772
114,932,112,112,rome,180,hungarian,0,310772
115,42,136,195,rome,180,hungarian,0,310772
116,46,188,277,rome,180,hungarian,0,310772
117,452,133,195,rome,180,hungarian,0,310772
118,296,58,56,rome,180,hungarian,0,310772
119,804,114,140,rome,180,hungarian,0,310772
120,668,82,112,rome,180,hungarian,0,310772
121,856,61,55,rome,180,hungarian,0,310772
122,440,88,111,rome,180,hungarian,0,310772
123,390,138,196,rome,180,hungarian,0,310772
124,816,59,56,rome,180,hungarian,0,310772
125,496,60,196,rome,180,hungarian,0,310772
126,874,136,195,rome,180,hungarian,0,310772
127,751,191,280,rome,180,hungarian,0,310772
0,634,78,56,paris,120,maltese,0,310772
1,866,244,280,paris,120,maltese,0,310772
2,705,109,112,paris,120,maltese,0,310772
3,357,144,138,paris,120,maltese,0,310772
4,477,75,140,paris,120,maltese,0,310772
5,792,80,141,paris,120,maltese,0,310772
6,305,148,140,paris,120,maltese,0,310772
7,41,104,110,paris,120,maltese,0,310772
8,216,172,195,paris,120,maltese,0,310772
9,95,242,279,paris,120,maltese,0,310772
10,314,104,111,paris,120,maltese,0,310772
11,259,105,112,paris,120,maltese,0,310772
12,722,148,141,paris,120,maltese,0,310772
13,560,141,139,paris,120,maltese,0,310772
14,723,77,57,paris,120,maltese,0,310772
15,795,148,138,paris,120,maltese,0,310772
16,741,145,140,paris,120,maltese,0,310772
17,863,244,280,paris,120,maltese,0,310772
18,14,139,111,paris,120,maltese,0,310772
19,419,104,111,paris,120,maltese,0,310772
20,27,244,281,paris,120,maltese,0,310772
21,884,171,197,paris,120,maltese,0,310772
22,926,168,197,paris,120,maltese,0,310772
23,903,80,112,paris,120,maltese,0,310772
24,948,172,195,paris,120,maltese,0,310772
