,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,67,191,12,madrid,1,cypriot,1,280296
1,789,79,0,madrid,1,cypriot,1,280296
2,333,100,1,madrid,1,cypriot,1,280296
3,102,347,1,madrid,1,cypriot,1,280296
4,458,76,1,madrid,1,cypriot,1,280296
5,20,74,0,madrid,1,cypriot,1,280296
6,149,185,0,madrid,1,cypriot,1,280296
7,633,155,0,madrid,1,cypriot,1,280296
8,205,91,0,madrid,1,cypriot,1,280296
9,310,68,0,madrid,1,cypriot,1,280296
10,398,62,1,madrid,1,cypriot,1,280296
11,747,168,1,madrid,1,cypriot,1,280296
12,857,104,1,madrid,1,cypriot,1,280296
13,97,238,2,madrid,1,cypriot,1,280296
14,600,66,0,madrid,1,cypriot,1,280296
15,75,148,0,madrid,1,cypriot,1,280296
16,619,128,0,madrid,1,cypriot,1,280296
17,322,79,2,madrid,1,cypriot,1,280296
18,276,72,0,madrid,1,cypriot,1,280296
19,277,223,3,madrid,1,cypriot,1,280296
20,108,100,0,madrid,1,cypriot,1,280296
21,468,69,0,madrid,1,cypriot,1,280296
22,2,95,0,madrid,1,cypriot,1,280296
23,384,171,1,madrid,1,cypriot,1,280296
24,284,142,1,madrid,1,cypriot,1,280296
25,798,365,0,madrid,1,cypriot,1,280296
26,527,152,0,madrid,1,cypriot,1,280296
27,982,242,1,madrid,1,cypriot,1,280296
28,154,339,1,madrid,1,cypriot,1,280296
29,126,102,0,madrid,1,cypriot,1,280296
30,800,96,0,madrid,1,cypriot,1,280296
31,413,269,2,madrid,1,cypriot,1,280296
32,941,70,0,madrid,1,cypriot,1,280296
33,966,83,0,madrid,1,cypriot,1,280296
34,733,154,0,madrid,1,cypriot,1,280296
35,499,255,1,madrid,1,cypriot,1,280296
36,31,114,0,madrid,1,cypriot,1,280296
37,870,74,0,madrid,1,cypriot,1,280296
38,828,110,1,madrid,1,cypriot,1,280296
39,697,155,0,madrid,1,cypriot,1,280296
40,127,72,0,madrid,1,cypriot,1,280296
41,873,207,4,madrid,1,cypriot,1,280296
42,500,70,0,madrid,1,cypriot,1,280296
43,936,155,0,madrid,1,cypriot,1,280296
44,495,359,1,madrid,1,cypriot,1,280296
45,7,98,0,madrid,1,cypriot,1,280296
46,538,128,0,madrid,1,cypriot,1,280296
47,606,251,0,madrid,1,cypriot,1,280296
48,414,68,0,madrid,1,cypriot,1,280296
49,791,115,0,madrid,1,cypriot,1,280296
50,964,155,0,madrid,1,cypriot,1,280296
51,135,361,1,madrid,1,cypriot,1,280296
52,147,181,0,madrid,1,cypriot,1,280296
53,618,114,0,madrid,1,cypriot,1,280296
54,351,96,0,madrid,1,cypriot,1,280296
55,478,115,0,madrid,1,cypriot,1,280296
56,93,270,3,madrid,1,cypriot,1,280296
57,717,372,1,madrid,1,cypriot,1,280296
58,780,361,1,madrid,1,cypriot,1,280296
59,997,151,0,madrid,1,cypriot,1,280296
60,246,372,1,madrid,1,cypriot,1,280296
61,845,334,1,madrid,1,cypriot,1,280296
62,860,152,0,madrid,1,cypriot,1,280296
63,939,177,0,madrid,1,cypriot,1,280296
64,235,156,0,madrid,1,cypriot,1,280296
65,768,378,1,madrid,1,cypriot,1,280296
66,427,262,1,madrid,1,cypriot,1,280296
67,233,156,0,madrid,1,cypriot,1,280296
68,79,118,0,madrid,1,cypriot,1,280296
69,909,69,0,madrid,1,cypriot,1,280296
70,525,138,0,madrid,1,cypriot,1,280296
71,285,94,0,madrid,1,cypriot,1,280296
72,439,112,0,madrid,1,cypriot,1,280296
73,483,98,0,madrid,1,cypriot,1,280296
74,444,146,1,madrid,1,cypriot,1,280296
75,297,363,1,madrid,1,cypriot,1,280296
76,721,71,0,madrid,1,cypriot,1,280296
77,822,195,1,madrid,1,cypriot,1,280296
78,174,124,5,madrid,1,cypriot,1,280296
79,252,262,1,madrid,1,cypriot,1,280296
80,312,114,0,madrid,1,cypriot,1,280296
81,186,134,0,madrid,1,cypriot,1,280296
82,185,152,0,madrid,1,cypriot,1,280296
83,904,117,0,madrid,1,cypriot,1,280296
84,378,132,0,madrid,1,cypriot,1,280296
85,388,131,0,madrid,1,cypriot,1,280296
86,393,142,2,madrid,1,cypriot,1,280296
87,411,96,0,madrid,1,cypriot,1,280296
88,615,112,0,madrid,1,cypriot,1,280296
89,138,71,0,madrid,1,cypriot,1,280296
90,901,370,1,madrid,1,cypriot,1,280296
91,886,167,0,madrid,1,cypriot,1,280296
92,164,151,0,madrid,1,cypriot,1,280296
93,737,139,8,madrid,1,cypriot,1,280296
94,313,71,0,madrid,1,cypriot,1,280296
95,689,91,0,madrid,1,cypriot,1,280296
96,175,114,0,madrid,1,cypriot,1,280296
97,729,351,1,madrid,1,cypriot,1,280296
98,120,158,0,madrid,1,cypriot,1,280296
99,888,223,12,madrid,1,cypriot,1,280296
100,241,131,0,madrid,1,cypriot,1,280296
