,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,19,52,56,vilnius,60,austrian,1,314273
1,288,105,139,vilnius,60,austrian,1,314273
2,820,124,195,vilnius,60,austrian,1,314273
3,654,121,194,vilnius,60,austrian,1,314273
4,125,53,56,vilnius,60,austrian,1,314273
5,118,79,112,vilnius,60,austrian,1,314273
6,406,52,56,vilnius,60,austrian,1,314273
7,136,77,111,vilnius,60,austrian,1,314273
8,687,104,141,vilnius,60,austrian,1,314273
9,950,73,56,vilnius,60,austrian,1,314273
10,551,55,55,vilnius,60,austrian,1,314273
11,420,53,111,vilnius,60,austrian,1,314273
12,448,103,142,vilnius,60,austrian,1,314273
13,758,58,55,vilnius,60,austrian,1,314273
14,279,53,56,vilnius,60,austrian,1,314273
15,516,176,277,vilnius,60,austrian,1,314273
16,198,104,138,vilnius,60,austrian,1,314273
17,678,77,112,vilnius,60,austrian,1,314273
18,80,172,280,vilnius,60,austrian,1,314273
19,432,122,197,vilnius,60,austrian,1,314273
20,217,121,197,vilnius,60,austrian,1,314273
21,881,124,195,vilnius,60,austrian,1,314273
22,955,57,57,vilnius,60,austrian,1,314273
23,74,105,138,vilnius,60,austrian,1,314273
24,340,73,56,vilnius,60,austrian,1,314273
25,47,121,195,vilnius,60,austrian,1,314273
26,490,106,140,vilnius,60,austrian,1,314273
27,84,171,277,vilnius,60,austrian,1,314273
28,155,77,111,vilnius,60,austrian,1,314273
29,320,104,140,vilnius,60,austrian,1,314273
30,356,72,139,vilnius,60,austrian,1,314273
31,935,58,55,vilnius,60,austrian,1,314273
32,189,102,140,vilnius,60,austrian,1,314273
33,394,54,139,vilnius,60,austrian,1,314273
34,667,102,140,vilnius,60,austrian,1,314273
35,409,78,112,vilnius,60,austrian,1,314273
36,568,78,112,vilnius,60,austrian,1,314273
37,533,124,197,vilnius,60,austrian,1,314273
38,503,172,279,vilnius,60,austrian,1,314273
39,187,124,194,vilnius,60,austrian,1,314273
40,61,170,281,vilnius,60,austrian,1,314273
41,479,121,197,vilnius,60,austrian,1,314273
