,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,545,136,0,vilnius,1,czech,1,258793
1,74,115,0,vilnius,1,czech,1,258793
2,294,61,0,vilnius,1,czech,1,258793
3,59,113,0,vilnius,1,czech,1,258793
4,632,86,0,vilnius,1,czech,1,258793
5,464,81,0,vilnius,1,czech,1,258793
6,80,299,1,vilnius,1,czech,1,258793
7,198,134,0,vilnius,1,czech,1,258793
8,40,113,0,vilnius,1,czech,1,258793
9,61,226,2,vilnius,1,czech,1,258793
10,687,134,0,vilnius,1,czech,1,258793
11,974,135,0,vilnius,1,czech,1,258793
12,47,143,1,vilnius,1,czech,1,258793
13,215,75,5,vilnius,1,czech,1,258793
14,451,111,0,vilnius,1,czech,1,258793
15,620,223,0,vilnius,1,czech,1,258793
16,408,123,1,vilnius,1,czech,1,258793
17,605,213,1,vilnius,1,czech,1,258793
18,461,58,0,vilnius,1,czech,1,258793
19,409,100,0,vilnius,1,czech,1,258793
20,247,172,1,vilnius,1,czech,1,258793
21,340,81,0,vilnius,1,czech,1,258793
22,362,90,1,vilnius,1,czech,1,258793
23,678,85,0,vilnius,1,czech,1,258793
24,161,117,0,vilnius,1,czech,1,258793
25,76,59,0,vilnius,1,czech,1,258793
26,19,57,0,vilnius,1,czech,1,258793
27,794,328,1,vilnius,1,czech,1,258793
28,498,143,0,vilnius,1,czech,1,258793
29,954,135,0,vilnius,1,czech,1,258793
30,432,145,2,vilnius,1,czech,1,258793
31,623,253,1,vilnius,1,czech,1,258793
32,956,96,0,vilnius,1,czech,1,258793
33,568,77,3,vilnius,1,czech,1,258793
34,887,132,0,vilnius,1,czech,1,258793
35,125,52,2,vilnius,1,czech,1,258793
36,155,140,0,vilnius,1,czech,1,258793
37,197,113,0,vilnius,1,czech,1,258793
38,279,63,3,vilnius,1,czech,1,258793
39,355,86,0,vilnius,1,czech,1,258793
40,648,61,0,vilnius,1,czech,1,258793
41,758,56,7,vilnius,1,czech,1,258793
42,177,156,0,vilnius,1,czech,1,258793
43,955,74,0,vilnius,1,czech,1,258793
44,187,160,0,vilnius,1,czech,1,258793
45,420,58,0,vilnius,1,czech,1,258793
46,136,133,0,vilnius,1,czech,1,258793
47,935,75,0,vilnius,1,czech,1,258793
48,740,124,6,vilnius,1,czech,1,258793
49,479,156,0,vilnius,1,czech,1,258793
50,654,221,1,vilnius,1,czech,1,258793
51,516,308,1,vilnius,1,czech,1,258793
52,217,161,1,vilnius,1,czech,1,258793
53,490,136,0,vilnius,1,czech,1,258793
54,520,86,0,vilnius,1,czech,1,258793
55,448,128,0,vilnius,1,czech,1,258793
56,593,53,9,vilnius,1,czech,1,258793
57,881,183,2,vilnius,1,czech,1,258793
58,503,283,0,vilnius,1,czech,1,258793
59,288,115,0,vilnius,1,czech,1,258793
60,950,81,0,vilnius,1,czech,1,258793
61,914,58,0,vilnius,1,czech,1,258793
62,356,80,0,vilnius,1,czech,1,258793
63,89,91,2,vilnius,1,czech,1,258793
64,533,217,1,vilnius,1,czech,1,258793
65,502,92,1,vilnius,1,czech,1,258793
66,394,69,0,vilnius,1,czech,1,258793
67,204,59,0,vilnius,1,czech,1,258793
68,320,114,0,vilnius,1,czech,1,258793
69,957,63,0,vilnius,1,czech,1,258793
70,406,57,0,vilnius,1,czech,1,258793
71,240,229,1,vilnius,1,czech,1,258793
72,72,58,0,vilnius,1,czech,1,258793
73,820,211,1,vilnius,1,czech,1,258793
74,589,61,0,vilnius,1,czech,1,258793
75,819,112,2,vilnius,1,czech,1,258793
76,879,115,0,vilnius,1,czech,1,258793
77,118,93,1,vilnius,1,czech,1,258793
78,5,144,1,vilnius,1,czech,1,258793
