,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,794,179,277,vilnius,180,danish,0,309419
1,740,105,138,vilnius,180,danish,0,309419
2,189,102,140,vilnius,180,danish,0,309419
3,498,78,112,vilnius,180,danish,0,309419
4,362,79,113,vilnius,180,danish,0,309419
5,464,74,112,vilnius,180,danish,0,309419
6,502,78,112,vilnius,180,danish,0,309419
7,520,78,56,vilnius,180,danish,0,309419
8,887,103,140,vilnius,180,danish,0,309419
9,5,121,195,vilnius,180,danish,0,309419
10,161,106,138,vilnius,180,danish,0,309419
11,406,52,56,vilnius,180,danish,0,309419
12,678,77,112,vilnius,180,danish,0,309419
13,177,121,197,vilnius,180,danish,0,309419
14,187,124,194,vilnius,180,danish,0,309419
15,18,53,57,vilnius,180,danish,0,309419
16,914,53,55,vilnius,180,danish,0,309419
17,974,105,139,vilnius,180,danish,0,309419
18,19,52,56,vilnius,180,danish,0,309419
19,40,103,137,vilnius,180,danish,0,309419
20,568,78,112,vilnius,180,danish,0,309419
21,813,105,140,vilnius,180,danish,0,309419
22,451,101,140,vilnius,180,danish,0,309419
23,516,176,277,vilnius,180,danish,0,309419
24,76,54,56,vilnius,180,danish,0,309419
25,545,106,140,vilnius,180,danish,0,309419
26,533,124,197,vilnius,180,danish,0,309419
27,765,56,56,vilnius,180,danish,0,309419
28,197,103,141,vilnius,180,danish,0,309419
29,340,73,56,vilnius,180,danish,0,309419
30,432,122,197,vilnius,180,danish,0,309419
31,503,172,279,vilnius,180,danish,0,309419
32,648,56,110,vilnius,180,danish,0,309419
33,394,54,139,vilnius,180,danish,0,309419
34,217,121,197,vilnius,180,danish,0,309419
35,620,121,196,vilnius,180,danish,0,309419
36,288,105,139,vilnius,180,danish,0,309419
37,490,106,140,vilnius,180,danish,0,309419
38,279,53,56,vilnius,180,danish,0,309419
39,819,121,196,vilnius,180,danish,0,309419
40,448,103,142,vilnius,180,danish,0,309419
41,551,55,55,vilnius,180,danish,0,309419
42,881,124,195,vilnius,180,danish,0,309419
43,950,73,56,vilnius,180,danish,0,309419
44,47,121,195,vilnius,180,danish,0,309419
45,957,57,112,vilnius,180,danish,0,309419
46,155,77,111,vilnius,180,danish,0,309419
47,593,55,112,vilnius,180,danish,0,309419
48,221,52,56,vilnius,180,danish,0,309419
49,320,104,140,vilnius,180,danish,0,309419
50,879,105,140,vilnius,180,danish,0,309419
51,198,104,138,vilnius,180,danish,0,309419
52,183,123,195,vilnius,180,danish,0,309419
53,758,58,55,vilnius,180,danish,0,309419
54,409,78,112,vilnius,180,danish,0,309419
55,61,170,281,vilnius,180,danish,0,309419
56,80,172,280,vilnius,180,danish,0,309419
57,89,77,112,vilnius,180,danish,0,309419
58,204,54,56,vilnius,180,danish,0,309419
59,247,124,194,vilnius,180,danish,0,309419
60,240,124,193,vilnius,180,danish,0,309419
61,420,53,111,vilnius,180,danish,0,309419
62,355,78,112,vilnius,180,danish,0,309419
63,461,53,111,vilnius,180,danish,0,309419
64,654,121,194,vilnius,180,danish,0,309419
65,896,53,111,vilnius,180,danish,0,309419
66,605,126,195,vilnius,180,danish,0,309419
67,72,53,56,vilnius,180,danish,0,309419
68,687,104,141,vilnius,180,danish,0,309419
69,954,105,140,vilnius,180,danish,0,309419
70,479,121,197,vilnius,180,danish,0,309419
71,125,53,56,vilnius,180,danish,0,309419
72,118,79,112,vilnius,180,danish,0,309419
73,976,76,56,vilnius,180,danish,0,309419
74,104,53,112,vilnius,180,danish,0,309419
75,59,103,140,vilnius,180,danish,0,309419
76,632,78,57,vilnius,180,danish,0,309419
77,294,56,55,vilnius,180,danish,0,309419
78,607,104,138,vilnius,180,danish,0,309419
79,356,72,139,vilnius,180,danish,0,309419
80,74,105,138,vilnius,180,danish,0,309419
81,136,77,111,vilnius,180,danish,0,309419
82,84,171,277,vilnius,180,danish,0,309419
83,215,74,56,vilnius,180,danish,0,309419
84,623,173,276,vilnius,180,danish,0,309419
85,670,73,56,vilnius,180,danish,0,309419
86,589,56,56,vilnius,180,danish,0,309419
87,667,102,140,vilnius,180,danish,0,309419
88,820,124,195,vilnius,180,danish,0,309419
89,955,57,57,vilnius,180,danish,0,309419
90,408,104,140,vilnius,180,danish,0,309419
91,935,58,55,vilnius,180,danish,0,309419
92,956,75,110,vilnius,180,danish,0,309419
0,299,117,0,paris,7,spanish,0,309421
1,700,181,68,paris,7,spanish,0,309421
2,599,105,24,paris,7,spanish,0,309421
3,132,400,10,paris,7,spanish,0,309421
4,509,91,0,paris,7,spanish,0,309421
5,419,138,6,paris,7,spanish,0,309421
6,577,191,0,paris,7,spanish,0,309421
